"userid","cpc","organic","affiliate","social","signup_date"
"194eeb88-62c3-40d4-8491-5ffb9d8807da",1,0,0,1,2017-03-02
"eb1f017d-d491-4154-875c-51e92dc67e34",0,0,1,0,2017-03-31
"56fc4bae-3e54-4362-a7e2-3711aaae7b0f",0,0,1,0,2017-03-10
"929aacb3-549a-4ca4-929e-6035bb2b42c9",0,0,1,1,2017-03-19
"60ecd51f-f884-4797-9323-fc3b860f1903",1,0,1,0,2017-01-01
"14be5e5a-24e2-4014-9a84-055aacf4459f",0,0,1,1,2017-03-30
"7184e21a-931b-4a5b-b7df-6089eefb0a6b",1,1,0,0,2017-01-27
"40597237-7b1f-473a-88fa-ef29532dc126",0,0,1,0,2017-01-06
"2472ec5a-3140-403f-8222-b1c593f9f160",1,0,1,0,2017-03-22
"fc196ca3-4fdc-405e-9d8c-fb6b20fb6d26",0,0,1,1,2017-01-16
"e6e51910-9c3e-412b-ab2b-31e407d4dc88",1,0,1,0,2017-02-20
"8d1bb7df-1f54-4997-8c94-6984f1f5da81",1,0,0,1,2017-02-20
"7f9fd86d-88a3-429e-b549-6f2a04a37309",1,0,1,0,2017-01-24
"9479ab8d-9a8a-42ff-8b43-ac4a03e55faf",1,1,0,1,2017-02-17
"0eb11338-80b1-4617-bada-f190fe337b2c",0,0,1,1,2017-03-08
"02d37ea4-41e9-43ab-a5b3-0f24dfe97cb8",0,1,0,1,2017-02-07
"bb56ec14-3161-44e4-98ac-56192785bd25",0,0,1,1,2017-03-15
"a4b5a92b-0ef9-4114-9cd6-959030071688",0,0,1,1,2017-01-28
"1485df1f-504c-4ca8-9075-7d6ef6ea9441",0,0,1,1,2017-01-31
"db4ff3af-99a1-4691-9d1d-b2323e7c2836",1,0,0,1,2017-03-18
"c0d7d71c-9074-42db-bc21-f0e29cb7bb9c",0,0,1,0,2017-01-24
"224d086c-1128-4952-b7b6-15fb44bb339f",0,0,1,0,2017-01-22
"cc9db23a-a350-4845-bc56-850c74545af2",0,1,0,1,2017-02-22
"e98d12e8-9c99-455b-bb0a-274a47c2cc9f",1,0,1,0,2017-01-04
"d8f555f8-14cb-4678-88ea-f780377ac050",1,0,1,1,2017-01-01
"544454e4-6570-4573-9c01-68843628b459",0,0,1,0,2017-01-04
"d27b8677-0fec-4f34-9b91-4c2581fae6c0",0,0,1,1,2017-02-11
"d8fcbb78-c796-400e-8719-75ce3e89eb27",1,0,0,0,2017-02-02
"61349a3f-a04b-4915-bf1d-872b60727016",0,0,1,1,2017-01-29
"a5b2e8b9-7c97-47e5-94a9-2cdfeb61833b",1,1,0,0,2017-02-11
"42d294d3-24d2-4c75-aae8-72ae6a49fb38",0,0,1,1,2017-03-09
"9954fc7a-7688-4a89-b691-4b1fa4b4cf23",1,0,1,1,2017-01-24
"974d610d-17be-4150-942d-fdb99c57ed98",0,0,1,1,2017-01-20
"13849b04-6f1a-4e23-ad16-0c573b293e2c",0,0,1,0,2017-03-31
"5a1ce76d-461c-4e9b-a1b8-7c7d693521a6",1,0,1,0,2017-03-22
"f5cfd782-315c-4887-8f9f-c07ba4e8941c",0,0,1,1,2017-03-31
"345c5dfa-03b8-4d8a-a749-ee3ead43d2b7",0,0,1,0,2017-02-25
"fc8087d2-e22a-41b5-bc25-2701dfac0046",1,0,0,1,2017-02-25
"e84d1d9f-f601-4156-a6a4-e705d324b33b",0,0,1,0,2017-03-18
"c7030219-e08c-42ae-9a40-88713d315fa8",1,0,1,0,2017-03-27
"69302c9b-9e11-4837-a2a3-821f4c59f9de",0,0,1,1,2017-03-19
"1d349753-cb3e-4a70-aa0e-d9b2a047f25a",1,0,1,1,2017-02-28
"57057b58-3655-4692-baa2-ce5485804bfa",1,0,1,1,2017-01-11
"06b18d0d-08a1-46cd-b753-62ceebefa6ad",0,0,1,1,2017-03-28
"2316cd48-a36b-4d97-9c34-1b811d50afff",1,0,0,1,2017-01-15
"346c0454-4ac9-4e76-953f-21ba10032526",0,0,1,1,2017-01-09
"b913bab2-bfbb-468c-9d95-d39f584ef60d",0,0,1,1,2017-01-02
"3b66c333-4b19-4bc0-9a1c-2bdff57cb928",0,0,1,1,2017-01-02
"179802ed-9c57-4de8-b10b-e8acb30bbb44",1,0,0,1,2017-03-05
"40b80130-b5c7-49d1-9eaa-7000ada9f21b",0,0,1,1,2017-02-08
"0302808a-e872-40ae-ae2b-43061ecce737",0,0,1,1,2017-02-18
"b9fdefdb-73d2-46d5-8a4d-b7938d835d63",0,0,1,1,2017-03-20
"86cdae33-0489-4cd6-a099-a13c29e88835",0,0,1,1,2017-02-20
"f324964a-8a45-4f90-9f89-090f6116d397",1,1,0,0,2017-03-13
"a2fcbe75-49ff-4a2e-8925-bd5ce046b8af",1,0,1,1,2017-03-25
"23037069-c18d-4cab-9c03-e7b7c1764ba9",0,0,1,1,2017-02-05
"d3bb32e7-2286-4698-bc66-6b87875da747",0,1,1,0,2017-03-18
"04257437-9142-44d5-9a87-a92551888797",0,0,1,1,2017-03-09
"ead36bfd-6fb5-4272-aea5-11e9d79a17ec",0,0,1,1,2017-02-09
"a0ef3e5c-28f8-4e8d-aa47-a4110127a7ae",0,0,1,1,2017-01-26
"ff32097d-2d11-45a1-9f0e-aac6b5261d6f",0,0,1,0,2017-03-10
"7084c999-92a8-4923-9bd9-31c58d6f2572",1,0,0,0,2017-03-09
"e13afe61-16bf-4d63-b65b-dd4739a5854d",0,0,1,0,2017-03-06
"517a48f3-26db-4b73-a763-9b9eff085f88",0,0,1,1,2017-03-24
"03924bc9-6f15-467d-86c2-a4e3f62744dc",0,0,1,0,2017-03-23
"d9e68d32-18bf-4c2f-8138-ac4e7286874e",1,1,0,0,2017-01-04
"65ba5751-b8f2-42a6-9599-70d20f040799",0,0,1,0,2017-01-17
"8c98e2e5-db07-4d10-9e03-0e65fa963abd",0,0,1,1,2017-03-26
"a857ebff-ab44-47e7-afc1-4d5053b301e5",0,0,1,0,2017-01-25
"4b3ed6cf-7cff-4785-ba6f-b531a8c64b09",1,0,0,1,2017-02-05
"873c3e98-0678-4e17-8033-0d7fe3063a48",1,0,1,0,2017-02-27
"c3f57822-6a97-4308-a308-27ec228c6e43",1,0,1,0,2017-01-08
"9e8e9958-de46-4ed6-9604-efd6aaac8950",0,0,1,0,2017-02-05
"6094229c-3185-48ae-858d-446a60fbcc46",0,1,0,1,2017-02-16
"e566f9ee-ae90-4f21-b907-cb976ff992af",0,0,1,0,2017-02-23
"14d4f5e5-5931-4a6d-a2ec-bed5e314677e",0,0,1,0,2017-01-13
"118df57b-84f6-479e-94ff-ef4dda78df2e",1,0,0,0,2017-01-11
"01fe7005-25f6-457d-95de-89e062482f34",1,1,0,0,2017-01-30
"5bf97e7f-6cc9-4192-a813-a0d8ca1c7fed",0,0,1,1,2017-03-23
"9cd272e5-548f-4721-a681-be445b7fd4ba",0,0,1,0,2017-01-19
"0be7488a-d586-4599-b894-bb4089835526",0,0,1,1,2017-02-01
"34f81325-a082-4c62-b5bd-0ebcf26b7cbc",1,0,0,1,2017-03-05
"7f26e5f2-796b-44af-a791-2f8b2b98e3be",0,0,1,0,2017-03-23
"148a4f93-02d5-439c-914f-64a38a3a0fde",0,0,1,0,2017-01-09
"386c15fc-8b0e-4df1-abd6-c6087bc719ff",1,0,0,1,2017-01-08
"fae8784e-08a3-4bce-8205-d97478f8a2b6",0,0,1,1,2017-03-21
"aee610dc-e029-4535-80f9-abb950c79e49",0,0,1,0,2017-03-15
"c3ed74ea-92ba-4432-b3d6-29018506e865",0,0,1,1,2017-02-08
"5a7bb621-8c8c-4d1b-8055-e38785952a9d",1,1,0,0,2017-01-11
"34901972-8147-436c-bfb7-5dc42b4c6513",0,0,1,0,2017-03-18
"b47da4a7-8db1-4782-975b-821959c9928a",0,1,1,0,2017-01-14
"c009df49-23eb-45ea-9a65-cedeb46431dc",0,0,1,1,2017-01-11
"bb31f840-5df5-4ad4-bcbd-f3cbc98ce6fd",0,0,1,1,2017-01-16
"e5e4108a-748a-465a-9bdc-22fefaf8762d",1,0,1,1,2017-03-29
"99467d5e-9df2-42cf-b9a4-7a02dea736aa",0,0,1,1,2017-03-26
"e72a93b6-b685-492e-a045-cd1d91940d98",0,0,1,1,2017-01-12
"18294288-ed5f-4e5c-ac67-7a193568a1aa",1,1,0,0,2017-02-15
"8022bbda-b4b2-47a6-a8fb-32ca05e264b7",0,0,1,1,2017-02-20
"0d9f7ab3-8863-4ab2-b7af-7696cfbe7b58",0,0,1,1,2017-03-23
"b57a65cb-660e-424e-997b-30b329ec9a0d",0,0,1,1,2017-02-09
"30022493-2bba-4780-9f91-5618c38f475d",0,0,1,0,2017-01-05
"37f55b2c-f7b0-4476-8737-87e9a033d3f9",1,1,0,0,2017-03-16
"f742620c-62b8-4046-bcee-37e5bdb15b44",0,0,1,1,2017-03-08
"7f3c4077-6dd9-4bc2-af10-78bec07f90a1",1,0,0,0,2017-03-12
"44400f50-a5de-485a-ac44-7de8c27653b9",0,0,1,1,2017-03-25
"e7db16a6-76b1-4f40-b488-cb4b01a9dcc8",0,0,1,0,2017-01-02
"a1dc59c4-517e-42e6-b10b-3f88990ceec4",1,0,1,0,2017-01-18
"d32633ae-9d78-42c7-a245-3002551760ec",1,0,1,0,2017-02-11
"0264c50c-c4e7-409e-96bf-66415acbc3b8",0,0,1,0,2017-01-08
"c91d63cc-41ec-4e47-abbf-a0a840ba49c2",1,0,0,0,2017-02-06
"5949c9cb-8c16-4ac7-8173-1984a289e11c",0,0,1,1,2017-02-22
"64722940-ca71-4b33-bbec-ed6029b2b8e4",0,0,1,1,2017-01-11
"7efe8299-0f06-46fd-b12e-4afa327f0ada",0,0,1,1,2017-02-26
"9dba265e-2d8e-4339-bc13-d399930c056c",1,0,1,0,2017-01-22
"dc70336d-fac5-4d4d-93d7-42438ebd8cef",0,0,1,1,2017-03-16
"cb725c71-9733-4bea-8c21-e3f76d015e9f",0,0,1,0,2017-02-17
"102e9a28-1065-4ef7-be32-6a07b06c271e",0,1,1,0,2017-03-09
"ea7a0058-60a5-4624-92fd-068b7e66976d",0,0,1,0,2017-02-21
"376b67b1-ff5d-4853-b18a-4ebc12cf2ee0",0,0,1,1,2017-03-17
"4c2b04cd-cb26-4335-bc78-7ef5f2585e6c",0,0,1,1,2017-02-16
"1541489b-2f3f-4c5a-a558-8c9fe0d70bbe",1,0,1,0,2017-02-21
"04f24c65-8e37-4021-b7b9-26bcfa1e0c56",1,0,0,1,2017-02-27
"be7ef093-e4cf-42b2-96d7-1325b493dab1",0,0,1,0,2017-03-05
"3983d719-a52a-4d9a-b5a2-ebdb982e31d3",0,0,1,1,2017-03-19
"b980c047-4430-4b33-b360-cf7baefbf766",0,0,1,0,2017-02-10
"d3782775-8c06-4b56-92ee-2c8d85944f61",1,0,1,0,2017-03-31
"09f41480-b079-42bd-a74d-3424c382d901",0,0,1,1,2017-02-24
"5cfb8559-80f1-48be-bd25-97541c2c63b7",0,0,1,1,2017-01-01
"9d492152-e504-4d27-aa89-04d56306103b",0,0,1,1,2017-03-27
"f06a3491-6282-4439-8606-829c5f45e98d",1,0,1,0,2017-02-23
"0b32652d-144f-4c0c-b418-9b8af369e1f4",0,0,1,1,2017-02-12
"263c3665-b856-4921-a313-fb4c65e0de71",0,0,1,1,2017-01-30
"328e27b4-46bf-4c6d-b56f-661e2ea5191b",0,0,1,1,2017-03-02
"5285455e-124b-4a4c-9a07-8a24fca2ee07",1,0,1,0,2017-03-02
"a95686ed-8918-4fac-b6c3-220a3076eb4e",1,0,1,1,2017-01-06
"82423ecf-a82f-4dac-95f8-1e1077891cfc",0,0,1,1,2017-02-09
"6aa72eaf-e851-4f6a-9ed9-4b9380aee486",1,0,1,0,2017-01-07
"d0077f4a-2a8c-4249-a152-6212802f5974",0,0,1,1,2017-02-02
"b90fb539-b9f9-48e9-ac0b-2677861433a1",0,0,1,1,2017-02-16
"c9abd19c-dbbb-4cef-acf2-9ba82b09a1f0",0,0,1,1,2017-01-22
"4871ce37-7d9e-4aef-abc9-0cbde7a73d5b",1,0,0,1,2017-02-13
"fc9092c4-4a24-48aa-9577-f0db383dc48c",1,0,0,1,2017-02-16
"3a79bcb6-a727-4e65-aeed-d1439f9cf41b",1,0,0,1,2017-03-25
"9f0e97fd-c9c4-4380-b15a-eea709fdab08",0,0,1,1,2017-01-26
"8aec59e9-ddc1-49f0-94dc-565a29182cb8",0,0,1,1,2017-01-01
"20d1a090-d443-4bea-ad0c-bddaf16fee07",1,0,0,1,2017-03-24
"01287350-3f7f-4609-a6f2-e5480f1bc93e",0,0,1,1,2017-02-26
"c9339034-e62d-40af-83ca-1af2f83a7847",0,0,1,1,2017-01-18
"b6e993e8-9a8f-4e8d-80a7-1031fc8452a6",0,0,1,1,2017-02-10
"c3bf6cb4-c71d-4323-91ae-075502292edb",0,0,1,1,2017-01-28
"bc439ae5-653e-4b64-af62-bbc0fc229fbc",1,0,1,0,2017-04-01
"16aa62a0-a9f1-4faf-8c42-0754e58f08db",0,0,1,0,2017-03-03
"bfff1e0c-839a-48d8-8ac0-cd0a747e5410",0,1,1,0,2017-03-02
"3d0a7d53-c16f-46bd-b7ea-03fabbf35023",1,0,1,0,2017-02-23
"4ddedb0b-0851-4efe-a216-7435c108c6f3",1,1,0,0,2017-02-16
"0c6519d3-a608-4110-9e53-b6671490b877",0,0,1,0,2017-03-02
"622f2891-0815-4473-8025-2d8755a6987e",0,0,1,1,2017-03-24
"4fb87820-a987-4149-a07e-12238dd43c57",1,0,0,1,2017-03-14
"8f55f422-c756-447a-bc92-edc8410c0d42",1,0,1,0,2017-02-28
"6c1b50dd-6826-4510-974f-12a12ccae526",1,0,0,0,2017-01-10
"86abaee6-9275-4d65-a3dd-fdea8595ef5c",0,0,1,0,2017-01-07
"15f4b199-7a0f-4ca7-a195-11ce0cf15dce",0,1,0,0,2017-03-16
"38b95f1c-ea5b-418b-b2e7-759882b49adf",0,1,0,1,2017-01-25
"055865f7-eaa7-4fb9-9c0c-69bccf601718",0,0,1,1,2017-01-07
"e698cafa-2f00-49c4-b239-9897418c9f48",0,0,1,1,2017-02-07
"fdc20e2d-2ac6-45c2-905c-ecfae99bef7f",1,0,1,0,2017-03-13
"84c2a868-4822-4f99-8739-3d4a6b0182a9",0,0,1,1,2017-02-09
"7d13dd3e-99e9-44ba-ad00-f401cf8b2bc0",1,0,1,0,2017-02-15
"00e49f27-5222-4b42-bc82-1829b0bda3dc",0,1,1,0,2017-02-02
"0657fb37-d23e-42b1-931b-34e677db3915",0,0,1,1,2017-03-13
"43abb8d6-57fa-405f-817a-8e997eebc113",0,0,1,1,2017-01-16
"46a0f40a-765e-410f-a9aa-44632012a1bf",1,0,1,0,2017-01-15
"efdb70bc-7d5a-4cde-bf13-084adc90fc32",0,0,1,1,2017-01-05
"1e126120-7998-419f-875b-9d25859da563",0,0,1,1,2017-02-02
"91af5802-a874-4417-9bed-453aa572094a",0,0,1,1,2017-02-24
"2770c77a-9f3c-4f8c-9a6b-cef5aa56c144",0,1,1,0,2017-03-22
"7a6d9b67-316f-48be-8501-8b9545cf6c81",0,1,0,0,2017-02-23
"33dc8812-2dca-4d2f-8f99-eb03f461f1d2",1,1,0,0,2017-01-30
"d25ecd3b-7b22-4aea-a8f9-4595c8aad8e9",0,0,1,1,2017-02-21
"3035db94-96a6-470d-8ed5-f1ea585adf86",0,0,1,1,2017-02-04
"5e65431c-144d-403a-9155-133cd171bd4d",1,0,1,0,2017-02-19
"51832df6-3d55-4608-85f3-603491426877",1,0,1,1,2017-03-16
"b1d617cc-bd41-4710-8b50-ed5b027c7eda",0,0,1,1,2017-01-23
"d26dd3a3-687d-4bff-b43e-d669432c84ee",0,1,0,1,2017-01-18
"766728df-5bae-486b-b0fd-a6ceed853c11",1,0,1,1,2017-02-12
"a86de86e-17cf-4cde-a516-0eab735791e1",0,0,1,1,2017-02-22
"d00ed093-afbe-4ecb-a016-84c1c8fa0355",0,0,1,0,2017-03-05
"ab1bf29f-a3e2-44d2-8559-851dca7e3945",0,0,1,0,2017-03-26
"a34bb2dc-1d30-4ba8-8c46-a33ab2cf0f4d",0,0,1,1,2017-02-08
"adb0a0ed-92a3-4486-9d44-7126e7a7bda2",0,1,1,1,2017-01-05
"8db086fe-f919-4d5d-8e5c-c24ad20d206c",0,0,1,0,2017-02-17
"7da3fc6c-d154-40f3-baad-6a121815391d",0,0,1,1,2017-04-01
"cd95eb0b-90c4-4675-9c87-2963e27ffcde",0,0,1,0,2017-03-14
"a60c568b-ffe2-430a-b3da-7dac6d63390f",0,0,1,1,2017-01-02
"9a71608a-069e-4ad3-a9a9-f9161b08d2d6",0,0,1,1,2017-02-26
"fc07da51-1702-40ce-8ac4-190b5a5913b8",0,0,1,1,2017-03-25
"7de27675-5cc2-43b3-98ad-1aec0995b650",0,0,1,0,2017-03-05
"04e915fd-1f48-4614-aa14-119205305e84",0,0,1,1,2017-02-05
"618d7dcd-ea9a-4757-b87f-8286b40cbcb1",0,0,1,0,2017-01-23
"cdb672f1-943a-43cb-9caf-0dba8b7a6352",0,1,1,1,2017-03-27
"1172cf6e-3c00-45bf-9d2e-39af4cc09426",0,0,1,1,2017-03-23
"93fd0761-bd25-4d64-b246-b572732d098b",0,0,1,1,2017-01-22
"5d484b28-b90f-455d-a88d-791a16cf3edb",1,0,0,1,2017-02-07
"383e90c2-2592-4f67-9640-4e48bb354cfc",0,0,1,0,2017-02-24
"faf9bc38-10fc-4c58-be02-9ad9357f5f67",1,0,0,1,2017-03-14
"48551b7f-57b7-4730-ad28-8583cededc79",0,0,1,1,2017-01-29
"9f8e69ed-4255-48f5-a045-08d7405bf523",1,0,1,0,2017-02-26
"bf601880-58f9-4de0-a74b-d6bd22f39703",0,0,1,1,2017-02-18
"9ceb92e2-12b9-4f25-b7f6-f491949655e9",0,0,1,1,2017-02-24
"549089f9-c337-4152-afcd-e03d8e5a687d",1,0,1,1,2017-03-26
"25b88092-1b6d-48e3-a1e8-4ed8c5d18aad",0,0,1,1,2017-03-30
"4362a24b-f95f-46ed-94ab-90ff5f31884f",0,0,1,1,2017-02-04
"bcdb07a7-dd99-4657-ac6f-047ffd2ef728",0,0,1,1,2017-01-13
"1164f2cc-6af1-4dbf-82b6-a80c43a3e25a",0,0,1,1,2017-01-06
"16e6357c-ef78-4367-80f4-fa078e5d2130",1,0,0,1,2017-02-12
"049ab647-701a-4130-ac13-982af82fbda7",0,0,1,0,2017-03-05
"3d3463b2-90f5-4e92-87a8-7de52e5f79d5",1,0,0,1,2017-01-01
"bd0d87c3-dc5c-49e4-a449-e8b6096d8c76",0,0,1,1,2017-01-04
"9f91f331-af3f-49e1-bb0f-0861957371a5",1,0,1,1,2017-01-12
"a638c6a1-6c59-46eb-95eb-0458570c6d87",1,0,0,1,2017-02-19
"28e0634f-a259-41f2-b4d2-58f4a1d78ff5",1,0,1,0,2017-03-07
"80791b9f-1585-430e-8dd2-f484f01c4ebf",0,0,1,0,2017-01-18
"60adc8c0-be3e-4357-a94d-d7b926bfbfa5",1,0,0,1,2017-03-24
"bfbe9b98-618e-43c0-8352-47d2ffea8cc7",1,0,0,1,2017-01-01
"45812721-0901-4a4f-899a-3d2ea140e59c",1,0,0,1,2017-03-05
"f6b5905b-6118-4206-859d-ff98705ae4eb",1,0,0,1,2017-01-22
"37156ada-de30-4009-a456-ebd6a8a7f4de",0,0,1,0,2017-01-04
"981afd11-5e7d-4f71-bb11-292b060caad5",1,0,1,0,2017-01-06
"02d95266-95f4-4f37-87ef-474b9a5536ff",1,0,1,0,2017-03-05
"756c96e4-8956-4e01-a5ee-0c862c13586c",0,0,1,1,2017-02-01
"198fcedb-01b9-41f1-9124-c7624f228f19",0,1,0,1,2017-01-01
"2e98ec34-121a-40ba-adea-0a41d6b694ec",1,0,1,0,2017-02-14
"14ce8cd8-e692-443c-ac34-d1e8ebe51a8c",0,0,1,1,2017-03-31
"db0a706a-547a-45f6-8dc9-0acee3c3ba80",0,0,1,0,2017-01-08
"c78b4b1e-1219-4c4c-8068-16dede52fa67",0,0,1,1,2017-04-01
"cb080a7a-2ac9-46ba-8739-eeca59e9294d",0,0,1,1,2017-01-20
"abfa38f6-16dd-4ab5-a04c-e546a66dc12d",0,0,1,1,2017-03-01
"21ae7d4a-dc93-45b7-ab3a-dc32b3bfd7db",0,0,1,1,2017-02-04
"ff54abb1-60c6-4e64-a24b-f55305c6856d",1,0,0,0,2017-03-16
"d96bc825-7cbd-429c-b9df-e60bacf84e74",0,0,1,1,2017-02-04
"08a9dbbd-4d95-46c4-8e57-bad49331e9ca",0,0,1,1,2017-02-11
"b4e06753-12f2-4b8f-91c6-aaf3dcf5fa66",0,0,1,0,2017-02-22
"108fda12-b987-4958-baac-3768928fe1d9",0,0,1,0,2017-02-17
"03c60923-fe7b-40b4-91fb-d1c38a553230",1,0,0,1,2017-02-17
"d93f5c29-b563-4367-a3b8-fbf1eeb8ba37",0,0,1,1,2017-02-27
"889107ea-8248-4d36-ac3a-3871a6bdfd18",0,0,1,0,2017-01-06
"8ff06146-8f6b-45b4-b57b-b2e7420d8101",0,1,1,0,2017-02-28
"9f011295-55b9-4d80-84cc-e220f1c58b20",1,0,0,1,2017-02-20
"05a5affa-894b-43c6-9b13-686710e72b16",1,0,0,1,2017-01-29
"d3bac622-0beb-4c1e-9b2b-8f181a57a98a",0,0,1,1,2017-03-26
"fe2fe4ea-1fd4-4c21-8c67-fd68336acb34",0,0,1,1,2017-03-15
"92e697c0-14d9-4702-a448-1277d1e866a9",1,0,0,1,2017-03-05
"84450676-2890-49cd-8883-2e60859a7caa",1,1,0,1,2017-01-16
"a22f4640-0022-43dd-a5be-4ff7266c436a",1,0,0,0,2017-02-04
"6dec6a8e-192c-46c6-aea0-f3a26e35073b",1,1,0,1,2017-01-03
"fc3842e6-b620-43f0-ac55-8df9ff5d6d06",0,0,1,0,2017-01-30
"cc0d7e1c-9839-4c10-a407-4ed27b8e6e8b",0,0,1,1,2017-03-15
"3db9e482-c64a-45cd-82fd-75c1895ea354",0,0,1,1,2017-02-26
"32d591e7-1a9b-4879-9e3a-0b0c54415272",0,0,1,0,2017-03-02
"d414e5e1-a96f-4dfa-98ba-bfceb0e78e22",0,1,0,0,2017-03-11
"e9b36d64-acb0-4251-a6c2-657e94fb735c",0,0,1,1,2017-03-18
"c855664c-1c38-4253-98f9-61bebedabf5f",0,0,1,1,2017-03-09
"622e70b6-b4e6-488f-b1bb-e86a9c91f741",0,0,1,1,2017-02-19
"3ace4342-da21-4f96-b77e-1bcfa0181c1d",0,0,1,1,2017-02-04
"723d8f8e-f5dd-46c4-9597-1177891f8a0e",0,0,1,0,2017-03-22
"07be6d3e-d9a9-46fe-9dd6-7255e76d0a3c",0,0,1,1,2017-01-12
"5a050f07-304c-420b-9c6c-35067cd2bd7f",0,0,1,1,2017-01-28
"b476d64e-e166-42f0-9863-a879b43c5d6a",0,0,1,1,2017-01-27
"05626fe7-ac9f-4b2c-bc5e-ef1c1fb2dac2",0,0,1,0,2017-03-05
"20f98b0d-46ad-4167-864b-42f143674b33",1,1,0,0,2017-01-06
"5b1c3991-3e02-4925-96fc-f57fbeb14cc1",0,0,1,0,2017-03-25
"e4c02bc3-1580-474d-850f-c80eb0937d0e",0,0,1,1,2017-01-28
"3434aab9-39bc-4289-b89e-bb9e3462ba2f",1,0,0,1,2017-03-14
"0a469f1f-d576-47df-9438-aa0b0c90cf18",0,0,1,1,2017-03-29
"c4d0ff00-c8ef-474d-a049-4c2f612630b6",0,0,1,1,2017-03-26
"3c9fabc7-a8e8-4795-9a36-0fdca29f12a2",1,0,1,0,2017-03-10
"2cfd90a5-7e1c-431c-bcb1-61a87bd4cf64",0,0,1,0,2017-03-15
"b4eee557-0f57-441c-ad80-8de51a04c15c",0,0,1,0,2017-02-01
"b824303d-e270-4dc4-aadf-1586ce484697",0,0,1,0,2017-02-23
"688b0398-c539-4092-8927-f8fba510429f",0,0,1,0,2017-03-20
"dd7374b2-ad59-48cd-a97b-5ad84676f2e2",1,0,0,0,2017-03-18
"3796ef4c-645b-4917-9bf1-bd27f82046f5",0,0,1,0,2017-01-21
"458758d9-01ef-4c41-86da-fbf0aac28f4a",0,0,1,1,2017-03-25
"7e543b06-0b55-43f9-bc3b-bca8b4242dbc",1,0,0,0,2017-03-14
"1c2d584b-9ce5-480c-8e7c-b4a7684b5681",0,0,1,1,2017-03-24
"1c3c9c17-5086-439e-8b4c-ccc6ff85b24d",1,0,1,0,2017-02-23
"5bfd26f8-995d-47d6-932c-916c9fae38ae",0,0,1,1,2017-02-07
"1e6a132a-dff0-49e0-b40b-d8cc299e6655",0,0,1,1,2017-02-05
"78407f46-aaa7-49a0-820d-3e7abde9f990",0,0,1,1,2017-02-21
"ba8f55c6-9d4c-48a8-94ba-44cc64caac56",0,0,1,1,2017-01-06
"42a45beb-95f7-4907-a599-c585d826d475",0,1,1,0,2017-01-24
"92a35084-f915-48ba-93e1-ce8db01e9693",0,0,1,1,2017-03-04
"be381868-635d-4ec6-8989-62c47f906a2a",0,0,1,1,2017-03-09
"647881a7-03d5-431f-86e4-0e6bd95e778a",0,0,1,1,2017-03-10
"ae3fb273-1eb1-4b32-98d3-27937a6f40d5",1,0,0,1,2017-02-10
"29a9f406-9a88-413d-8daa-a4c8297bc3d1",0,0,1,1,2017-02-10
"5cea69f8-602c-4b32-9a15-69fd22673b00",1,0,1,1,2017-02-08
"12a71077-805d-4175-9922-661932b4db50",0,0,1,1,2017-02-24
"bac308c8-5ac9-4575-a676-ab6c11109532",0,0,1,1,2017-02-24
"adf114bd-1eb4-4e65-bdb1-a05f23e7f034",0,0,1,1,2017-01-20
"b5afe362-7288-4d84-b37b-ce4b10995bae",0,0,1,0,2017-02-25
"95bdbdeb-86d4-4a43-acd2-4f6444dddfd2",0,0,1,1,2017-01-09
"e5fa644b-476f-457a-bda0-2a762dd5e874",0,0,1,1,2017-02-27
"5387c30f-c070-4602-ab09-7c7c8c5f7ae8",1,0,1,0,2017-01-12
"3eb97733-3d68-4438-baf9-924fa4f9cfd8",1,0,1,1,2017-01-14
"dbcf3bc5-7b13-4673-8f8b-bb9f6ba668a7",0,0,1,0,2017-02-26
"fde41200-0e83-4880-b9ee-696bb8d40182",0,0,1,0,2017-03-26
"4dfa82e5-b3c2-473e-a452-177802d0bc87",0,0,1,0,2017-03-21
"34f7e438-f274-4272-8f7b-911fdaadf271",0,0,1,1,2017-01-07
"0cd170b7-0b9c-4c3b-bca4-3f1dbb0061cc",1,0,1,0,2017-03-15
"0502ebea-55a5-411c-a91e-d9e689105fbf",1,0,1,0,2017-02-08
"0be463d3-308e-4da3-9d1c-16e21465fb9d",0,0,1,1,2017-01-09
"36f9a135-302c-4fb3-9871-7890828f6ef7",1,0,0,0,2017-02-04
"ae840d5e-53fd-4d88-ab98-63de598ed001",0,0,1,0,2017-02-27
"d81901d8-4b6c-4f1d-93bc-a41c24f2c58b",1,0,0,0,2017-02-26
"53554146-d3a8-4bbb-8793-2d2765c56dfd",0,0,1,1,2017-03-11
"20d56f5f-2519-4c24-b5d4-33f2522eae89",0,0,1,0,2017-01-16
"3d09b209-efd5-41aa-8566-e5b7a630e2dd",0,0,1,1,2017-01-16
"297167ec-d044-4f13-9a96-80e69793065f",0,0,1,1,2017-02-11
"091b062a-d1fd-4955-b525-3090f2ce776b",0,0,1,1,2017-03-19
"de048c13-b7e7-4f35-88f8-e622b579494d",1,0,0,1,2017-02-07
"30edc736-2ab3-4203-8baa-da5cee08e99e",1,0,0,0,2017-03-11
"9a989889-3499-424c-af01-70ec75e185db",1,0,1,0,2017-03-07
"7ffcdb83-3a2a-4003-9a6d-e68c98790aa8",1,0,1,0,2017-01-10
